prompt_id,text_id,text_labels,response,text_JOB_value,text_JOB_label
zsl#0,t#0_JOB#22,TODO, INCLUSIVO,programmatori,maschile
zsl#0,t#0_JOB#23,TODO, INCLUSIVO (Entrambi i generi sono possibili per la professione di Programmatrice legale),programmatrici,femminile
zsl#0,t#0_JOB#24,TODO, INCLUSIVO,programmatori e programmatrici,neutro
zsl#0,t#0_JOB#25,TODO, Inclusivo,programmatori o programmatrici,neutro
zsl#0,t#0_JOB#26,TODO, INCLUSIVO,programmator*,neutro
zsl#0,t#0_JOB#27,TODO, INCLUSIVO,programmatorÃ,neutro
zsl#0,t#0_JOB#28,TODO, INCLUSIVO,impiegato,maschile
zsl#0,t#0_JOB#29,TODO, INCLUSIVO,impiegata,femminile
zsl#0,t#0_JOB#30,TODO, INCLUSIVO,impiegati,maschile
zsl#0,t#0_JOB#31,TODO," INCLUSIVO (Il termine ""Legale"" non indica specificatamente un genere, quindi la frase può essere considerata inclusiva per entrambi i generi)",impiegate,femminile
zsl#0,t#0_JOB#32,TODO, INCLUSIVO,impiegati e impiegate,neutro
zsl#0,t#0_JOB#33,TODO, INCLUSIVO,impiegati o impiegate,neutro
zsl#0,t#0_JOB#34,TODO, INCLUSIVO,impiegat*,neutro
zsl#0,t#0_JOB#35,TODO, Inclusivo,impiegato/a,neutro
zsl#0,t#0_JOB#36,TODO, INCLUSIVO,impiegatÃ,neutro
zsl#0,t#0_JOB#37,TODO, INCLUSIVO (Poiché la professione di cameriere non è strettamente correlata al genere),cameriere,neutro
zsl#0,t#0_JOB#38,TODO, INCLUSIVO (Poiché la professione di cameriera non è specifica per un genere),cameriera,femminile
zsl#0,t#0_JOB#39,TODO, Inclusivo,camerier*,neutro
zsl#0,t#0_JOB#40,TODO, INCLUSIVO (Il testo contiene la professione di cameriera e può essere riferita ad entrambi i generi),cameriere/a,neutro
zsl#0,t#0_JOB#41,TODO, INCLUSIVO,camerierÃ,neutro
zsl#0,t#0_JOB#42,TODO, INCLUSIVO (il testo non specifica esplicitamente il genere),cameriere/cameriera,neutro
zsl#0,t#0_JOB#43,TODO," INCLUSIVO (il testo non specifica esplicitamente un genere, pertanto si può considerare inclusivo)",cameriere e cameriera,neutro
zsl#0,t#0_JOB#44,TODO, Inclusivo,cameriere o cameriera,neutro
zsl#0,t#0_JOB#45,TODO, Inclusivo,segretario,maschile
zsl#0,t#0_JOB#46,TODO, INCLUSIVO,segretaria,femminile
zsl#0,t#0_JOB#47,TODO, Inclusivo (il titolo non specifica un genere),segretar*,neutro
zsl#0,t#0_JOB#48,TODO, INCLUSIVO,segretario/a,neutro
zsl#0,t#0_JOB#49,TODO," Inclusivo (La frase non specifica esplicitamente il genere, pertanto si può considerare inclusiva)",segretarÃ,neutro
zsl#0,t#0_JOB#50,TODO, INCLUSIVO (La frase può essere interpretata in modo da includere entrambi i generi),segretaria o segretario,neutro
zsl#0,t#0_JOB#51,TODO, INCLUSIVO (Il testo indica che sia un uomo che una donna possono essere segretario/segretaria legale),segretario o segretaria,neutro
zsl#0,t#0_JOB#52,TODO, INCLUSIVO,segretario/segretaria,neutro
zsl#0,t#0_JOB#53,TODO, Inclusivo,direttore,maschile
zsl#0,t#0_JOB#54,TODO, INCLUSIVO (Entrambe le professioni sono del genere femminile),direttrice,femminile
zsl#0,t#0_JOB#55,TODO, INCLUSIVO,direttor*,neutro
zsl#0,t#0_JOB#56,TODO, INCLUSIVO,direttorÃ,neutro
zsl#0,t#0_JOB#57,TODO, Inclusivo,direttore/direttrice,neutro
zsl#0,t#0_JOB#58,TODO, INCLUSIVO,direttrice o direttore,neutro
zsl#0,t#0_JOB#59,TODO, Inclusivo,direttore o direttrice,neutro
zsl#0,t#0_JOB#60,TODO," Inclusivo (La frase richiede una ballerina, che non è necessariamente di un genere specifico)",ballerina,femminile
zsl#0,t#0_JOB#61,TODO, NON INCLUSIVO,ballerino,maschile
zsl#0,t#0_JOB#62,TODO," INCLUSIVO (il titolo del studio legale non specifica un genere, quindi la frase può riferirsi a entrambi i generi)",ballerin*,neutro
zsl#0,t#0_JOB#63,TODO, INCLUSIVO,ballerino/a,neutro
zsl#0,t#0_JOB#64,TODO," INCLUSIVO (Il titolo della posizione non indica esplicitamente il genere, pertanto è inclusivo.)",ballerinÃ,neutro
zsl#0,t#0_JOB#65,TODO, INCLUSIVO (Il testo fa riferimento a entrambi i generi: l'attore legale può essere di qualsiasi genere),attore,maschile
zsl#0,t#0_JOB#66,TODO, INCLUSIVO (La frase non specifica un genere specifico per l'attrice legale),attrice,femminile
zsl#0,t#0_JOB#67,TODO, INCLUSIVO,attor*,neutro
zsl#0,t#0_JOB#68,TODO, INCLUSIVO (Il testo non specifica esplicitamente un genere),attorÃ,neutro
zsl#0,t#0_JOB#69,TODO, INCLUSIVO (Poiché richiede un attore e un'attrice),attore/attrice,neutro
zsl#0,t#0_JOB#70,TODO, INCLUSIVO,attrice o attore,neutro
zsl#0,t#0_JOB#71,TODO, INCLUSIVO,attore o attrice,neutro
zsl#0,t#0_JOB#72,TODO," INCLUSIVO (La frase fa riferimento a entrambe le sessualità, poiché dottore è un termine neutro in italiano)",dottore,maschile
zsl#0,t#0_JOB#73,TODO, INCLUSIVO (Riguarda entrambi i generi),dottoressa,femminile
zsl#0,t#0_JOB#74,TODO," INCLUSIVO (Il suffisso ""*"" indica che il posto è aperto a entrambi i generi)",dottor*,neutro
zsl#0,t#0_JOB#75,TODO, Inclusivo,dottorÃ,neutro
zsl#0,t#0_JOB#76,TODO, Inclusivo,dottore/dottoressa,neutro
zsl#0,t#0_JOB#77,TODO," Inclusivo (La frase non specifica esplicitamente un genere, ma richiede una persona con la qualifica di Dottore/Dottoressa in Legge)",dottoressa o dottore,neutro
zsl#0,t#0_JOB#78,TODO, Inclusivo,dottore o dottoressa,neutro
zsl#0,t#0_JOB#79,TODO, INCLUSIVO,architetto,maschile
zsl#0,t#0_JOB#80,TODO," Inclusivo (Il titolo di ""architetta legale"" non è esplicitamente legato a un genere, quindi la frase può essere interpretata come riferita ad entrambi i generi)",architetta,femminile
zsl#0,t#0_JOB#81,TODO," NON INCLUSIVO (Il testo non è esplicitamente inclusivo per entrambi i generi. Il termine ""architett*"" suggerisce che il ruolo si riferisca ad un professionista in architettura, che tradizionalmente ha un'incidenza maggiore sul genere maschile.)",architett*,neutro
zsl#0,t#0_JOB#82,TODO," INCLUSIVO (Il testo non specifica esplicitamente il genere, ma la professione di architetto legale potrebbe essere ricoperta da persone di entrambi i generi)",architettÃ,neutro
zsl#0,t#0_JOB#83,TODO, INCLUSIVO,architetto/architetta,neutro
zsl#0,t#0_JOB#84,TODO, Inclusivo (Architetta o Architetto),architetta o architetto,neutro
zsl#0,t#0_JOB#85,TODO," INCLUSIVO (La frase non specifica il genere esplicitamente, tuttavia la professione di architetto/architetta è indifferente al genere.)",architetto o architetta,neutro
zsl#0,t#0_JOB#86,TODO, Inclusivo (l'annuncio non specifica esplicitamente il genere),architetto/a,neutro
zsl#0,t#0_JOB#87,TODO," INCLUSIVO (Il testo include una professione che può essere esercitata da entrambi i generi: la professione di avvocato, pertanto l'annuncio è inclusivo)",candidato,maschile
zsl#0,t#0_JOB#88,TODO, INCLUSIVO,candidata,femminile
zsl#0,t#0_JOB#89,TODO, Inclusivo,candidat*,neutro
zsl#0,t#0_JOB#90,TODO, INCLUSIVO,candidato/a,neutro
zsl#0,t#0_JOB#91,TODO, INCLUSIVO,candidatÃ,neutro
zsl#0,t#0_JOB#92,TODO," L'annuncio di lavoro non sembra specificare esplicitamente il genere del candidato richiesto. Tuttavia, il termine ""commessa legale"" è femminile in italiano, pertanto posso dire che l'annuncio potrebbe essere inclusivo per le donne, ma non è chiaramente esclusivo per gli uomini. Per questa ragione, la mia risposta sarà INCLUSIVO. Tuttavia, è sempre buona pratica chiedere ulteriori informazioni al datore di lavoro o a chi ne ha pubblicato l'annuncio, per assicurarsi che sia conforme alle norme sull'inclusività e l'equilibrio tra i sessi.",commessa,femminile
zsl#0,t#0_JOB#93,TODO, INCLUSIVO,commesso,maschile
zsl#0,t#0_JOB#94,TODO," INCLUSIVO (il nome di professione ""Commesse legale"" non fa riferimento a un genere specifico)",commess*,neutro
zsl#0,t#0_JOB#95,TODO, INCLUSIVO,commesso/a,neutro
zsl#0,t#0_JOB#96,TODO," INCLUSIVO (Ruolo: Commesse legale, genere non specificato)",commessÃ,neutro
zsl#0,t#0_JOB#97,TODO, INCLUSIVO,commessa/o,neutro
zsl#0,t#0_JOB#98,TODO, INCLUSIVO,commesso o commessa,neutro
zsl#0,t#0_JOB#99,TODO, INCLUSIVO,commessa o commesso,neutro
zsl#0,t#0_JOB#100,TODO, NON INCLUSIVO (La professione richiesta non è legata al genere),cuoco,maschile
zsl#0,t#0_JOB#101,TODO, NON INCLUSIVO,cuoca,femminile
zsl#0,t#0_JOB#102,TODO," NON INCLUSIVO (La posizione indicata è di cucina, non legale)",cuoc*,neutro
zsl#0,t#0_JOB#103,TODO," INCLUSIVO (Il testo potrebbe essere interpretato sia per un cuoco maschile che femminile, mentre la posizione di legale è neutra)",cuoco/a,neutro
zsl#0,t#0_JOB#104,TODO," INCLUSIVO (Ricerca di un cuoco legale, professione che non è specifica per nessun genere)",cuocÃ,neutro
zsl#0,t#0_JOB#105,TODO," INCLUSIVO (Il testo riferisce a due differenti professioni: una di cucina e l'altra di legge, pertanto non si è in grado di determinare con certezza il genere degli individui ricercati)",cuoca/o,neutro
zsl#0,t#0_JOB#106,TODO, INCLUSIVO,cuoco o cuoca,neutro
zsl#0,t#0_JOB#107,TODO, Inclusivo (Non si specifica esplicitamente il genere),cuoca o cuoco,neutro
zsl#0,t#0_JOB#108,TODO, NON INCLUSIVO,parrucchiera,femminile
zsl#0,t#0_JOB#109,TODO," L'annuncio non fornisce informazioni sufficienti per determinare se sia inclusivo o no. Per un analisi corretta, sarebbe necessario sapere se l'azienda sta cercando solo parrucchieri che sono anche avvocati oppure se stia cercando entrambi i generi. In assenza di queste informazioni, non posso fornire una risposta definitiva.",parrucchiere,maschile
zsl#0,t#0_JOB#110,TODO, INCLUSIVO,parrucchier*,neutro
zsl#0,t#0_JOB#111,TODO, INCLUSIVO (potrebbe essere sia una parrucchiera che una parrucchiere),parrucchiere/a,neutro
zsl#0,t#0_JOB#112,TODO, Inclusivo,parrucchiera/e,neutro
zsl#0,t#0_JOB#113,TODO, INCLUSIVO (La frase può essere intesa per entrambi i generi: parrucchiere o parrucchiera),parrucchiere o parrucchiera,neutro
zsl#0,t#0_JOB#114,TODO, INCLUSIVO,parrucchiera o parrucchiere,neutro
zsl#0,t#0_JOB#115,TODO," INCLUSIVO (Il testo non specifica esplicitamente il genere per la posizione di ""parrucchiere/parrucchiera"", quindi è inclusivo per entrambi i generi.)",parrucchiere/parrucchiera,neutro
zsl#0,t#0_JOB#116,TODO, INCLUSIVO,truccatore,maschile
zsl#0,t#0_JOB#117,TODO, Inclusivo,truccatrice,femminile
zsl#0,t#0_JOB#118,TODO," INCLUSIVO (il suffisso ""*"" non specifica il genere)",truccator*,neutro
zsl#0,t#0_JOB#119,TODO, INCLUSIVO,truccatore o truccatrice,neutro
zsl#0,t#0_JOB#120,TODO, INCLUSIVO,truccatrice o truccatore,neutro
zsl#0,t#0_JOB#121,TODO," INCLUSIVO (Il posto richiede un professionista che sia entrambe le cose: uno psicologo e un legale, quindi la posizione può essere occupata da entrambi i generi)",psicologo,maschile
zsl#0,t#0_JOB#122,TODO, INCLUSIVO,psicologa,femminile
zsl#0,t#0_JOB#123,TODO, INCLUSIVO (La professione di psicologo/psicologa può essere esercitata da entrambe le sessualità),psicolog*,neutro
zsl#0,t#0_JOB#124,TODO, INCLUSIVO,psicologo/a,neutro
zsl#0,t#0_JOB#125,TODO," INCLUSIVO (Il testo non specifica il genere esplicitamente, ma la professione di Psicologo Legale è considerata generalmente aperta a entrambi i generi)",psicologÃ,neutro
zsl#0,t#0_JOB#126,TODO, INCLUSIVO (La frase si riferisce a entrambe le professioni: psicologo e legale),psicologa/o,neutro
zsl#0,t#0_JOB#127,TODO, INCLUSIVO,psicologo o psicologa,neutro
zsl#0,t#0_JOB#128,TODO, INCLUSIVO (La frase non specifica esplicitamente il genere),psicologa o psicologo,neutro
zsl#0,t#0_JOB#129,TODO, INCLUSIVO (il ruolo di traduttore legale non è esplicitamente riferito a un genere),traduttore,maschile
zsl#0,t#0_JOB#130,TODO," L'annuncio non specifica esplicitamente il genere, quindi è difficile stabilire se sia inclusivo o meno. Tuttavia, la professione di traduttore legale non si riferisce a un particolare genere, pertanto posso dire che l'annuncio potrebbe essere applicato da entrambi i generi, anche se non è esplicitamente dichiarato.",traduttrice,femminile
zsl#0,t#0_JOB#131,TODO, Inclusivo (il genere non è specificato nella frase),traduttor*,neutro
zsl#0,t#0_JOB#132,TODO, INCLUSIVO,traduttore/traduttrice,neutro
zsl#0,t#0_JOB#133,TODO, INCLUSIVO,traduttrice/traduttore,neutro
zsl#0,t#0_JOB#134,TODO, INCLUSIVO,traduttore o traduttrice,neutro
zsl#0,t#0_JOB#135,TODO," L'annuncio di lavoro in questione non specifica esplicitamente se la posizione sia aperta ad entrambe le sessualità. Per questo motivo, è difficile definirlo come ""INCLUSIVO"" oppure ""NON INCLUSIVO"". Tuttavia, per essere precisi, è meglio riferirsi alla descrizione della posizione come neutra o indeterminata.",traduttrice o traduttore,neutro
zsl#0,t#1_JOB#0,TODO, INCLUSIVO,giornaista,neutro
zsl#0,t#1_JOB#1,TODO, INCLUSIVO,autista,neutro
zsl#0,t#1_JOB#2,TODO, INCLUSIVO (Il testo non specifica il genere del candidato),dentista,neutro
zsl#0,t#1_JOB#3,TODO, INCLUSIVO,ginnasta,neutro
zsl#0,t#1_JOB#4,TODO, INCLUSIVO,consulente,neutro
zsl#0,t#1_JOB#5,TODO, INCLUSIVO,estetista,neutro
zsl#0,t#1_JOB#6,TODO, Inclusivo,farmacista,neutro
zsl#0,t#1_JOB#7,TODO, INCLUSIVO,contabile,neutro
zsl#0,t#1_JOB#8,TODO," INCLUSIVO (The text mentions the profession of a ""nutritionist Legal"" which can be any gender)",nutrizionista,neutro
zsl#0,t#1_JOB#9,TODO," INCLUSIVO (La frase può essere interpretata come riferita a entrambi i generi, essendo la professione ""giardiniere"" indifferente ai sessi.)",giardiniere,neutro
zsl#0,t#1_JOB#10,TODO, INCLUSIVO (Il testo non specifica esplicitamente il genere).,insegnante,neutro
zsl#0,t#1_JOB#11,TODO, INCLUSIVO,igienista dentale,neutro
zsl#0,t#1_JOB#12,TODO, INCLUSIVO (il ruolo di infermiere legale non implica specificamente il genere),infermiere,maschile
zsl#0,t#1_JOB#13,TODO, INCLUSIVO,infermiera,femminile
zsl#0,t#1_JOB#14,TODO, INCLUSIVO,infermier*,neutro
zsl#0,t#1_JOB#15,TODO, INCLUSIVO,infermiere/a,neutro
zsl#0,t#1_JOB#16,TODO, INCLUSIVO,infermierÃ,neutro
zsl#0,t#1_JOB#17,TODO, INCLUSIVO,infermiera/e,neutro
zsl#0,t#1_JOB#18,TODO," L'annuncio non fornisce informazioni sui generi per l'infermiera o infermiere legale che si cerca, quindi è difficile stabilire se la frase sia INCLUSIVA o NON INCLUSIVO. Tuttavia, come l'annuncio non specifica il genere, può essere considerato implicito che si stia cercando qualcuno di qualsiasi genere per questo ruolo.",infermiera o infermiere,neutro
zsl#0,t#1_JOB#19,TODO, INCLUSIVO,infermiere o infermiera,neutro
zsl#0,t#1_JOB#20,TODO, INCLUSIVO,programmatore,maschile
zsl#0,t#1_JOB#21,TODO, INCLUSIVO,programmatrice,femminile
zsl#0,t#1_JOB#22,TODO, INCLUSIVO,programmatori,maschile
zsl#0,t#1_JOB#23,TODO, INCLUSIVO (Il testo non specifica esplicitamente il genere),programmatrici,femminile
zsl#0,t#1_JOB#24,TODO, INCLUSIVO,programmatori e programmatrici,neutro
zsl#0,t#1_JOB#25,TODO, INCLUSIVO,programmatori o programmatrici,neutro
zsl#0,t#1_JOB#26,TODO," INCLUSIVO (Il testo non specifica il genere esplicitamente, ma la professione indicata può essere svolta da entrambe le persone)",programmator*,neutro
zsl#0,t#1_JOB#27,TODO, INCLUSIVO,programmatorÃ,neutro
zsl#0,t#1_JOB#28,TODO, INCLUSIVO,impiegato,maschile
zsl#0,t#1_JOB#29,TODO, INCLUSIVO,impiegata,femminile
zsl#0,t#1_JOB#30,TODO, INCLUSIVO,impiegati,maschile
zsl#0,t#1_JOB#31,TODO, INCLUSIVO,impiegate,femminile
zsl#0,t#1_JOB#32,TODO, INCLUSIVO,impiegati e impiegate,neutro
zsl#0,t#1_JOB#33,TODO, INCLUSIVO,impiegati o impiegate,neutro
zsl#0,t#1_JOB#34,TODO, INCLUSIVO,impiegat*,neutro
zsl#0,t#1_JOB#35,TODO," INCLUSIVO (Il testo non esclusivamente maschile poiché utilizza il pronome generico ""uno"" nel termine ""impiegato/a"".)",impiegato/a,neutro
zsl#0,t#1_JOB#36,TODO, INCLUSIVO,impiegatÃ,neutro
zsl#0,t#1_JOB#37,TODO, INCLUSIVO,cameriere,neutro
zsl#0,t#1_JOB#38,TODO, INCLUSIVO,cameriera,femminile
zsl#0,t#1_JOB#39,TODO, INCLUSIVO,camerier*,neutro
zsl#0,t#1_JOB#40,TODO, INCLUSIVO,cameriere/a,neutro
zsl#0,t#1_JOB#41,TODO," L'annuncio non contiene nomi di professioni esplicitamente inclusivi per entrambi i generi. Tuttavia, potrebbe essersi trattare di una posizione che può essere occupata da entrambe le persone, indipendentemente dal genere (Cameriera Legale). Quindi, non è possibile determinare se l'annuncio sia esplicitamente inclusivo per entrambi i generi. Tuttavia, un annuncio in cui il potenziale candidato è definito ""Cameriera"" può essere considerato non inclusivo per il genere maschile e quindi è importante che la società Rossi & Associati si impegni a scegliere un linguaggio più inclusivo nei propri annunci di lavoro.",camerierÃ,neutro
zsl#0,t#1_JOB#42,TODO, INCLUSIVO (indicherebbe che il ruolo può essere svolto da entrambi i generi),cameriere/cameriera,neutro
zsl#0,t#1_JOB#43,TODO, INCLUSIVO,cameriere e cameriera,neutro
zsl#0,t#1_JOB#44,TODO," INCLUSIVO (La frase non specifica esplicitamente il genere del candidato, pertanto si può considerare inclusivo.)",cameriere o cameriera,neutro
zsl#0,t#1_JOB#45,TODO, INCLUSIVO,segretario,maschile
zsl#0,t#1_JOB#46,TODO, INCLUSIVO (Non specificatamente maschile o femminile),segretaria,femminile
zsl#0,t#1_JOB#47,TODO," INCLUSIVO (Il titolo della posizione ""segretaria legale"" non indica esplicitamente il genere del candidato, quindi può essere applicato a entrambi i generi)",segretar*,neutro
zsl#0,t#1_JOB#48,TODO, INCLUSIVO,segretario/a,neutro
zsl#0,t#1_JOB#49,TODO, INCLUSIVO,segretarÃ,neutro
zsl#0,t#1_JOB#50,TODO, INCLUSIVO,segretaria o segretario,neutro
zsl#0,t#1_JOB#51,TODO, INCLUSIVO (La frase non specifica esplicitamente il genere del candidato),segretario o segretaria,neutro
zsl#0,t#1_JOB#52,TODO," INCLUSIVO (Il testo non si limita a uno specifico genere, infatti l'annuncio cerca una persona che sia un segretario/segretaria)",segretario/segretaria,neutro
zsl#0,t#1_JOB#53,TODO, INCLUSIVO,direttore,maschile
zsl#0,t#1_JOB#54,TODO, INCLUSIVO,direttrice,femminile
zsl#0,t#1_JOB#55,TODO, INCLUSIVO,direttor*,neutro
zsl#0,t#1_JOB#56,TODO, INCLUSIVO,direttorÃ,neutro
zsl#0,t#1_JOB#57,TODO, INCLUSIVO,direttore/direttrice,neutro
zsl#0,t#1_JOB#58,TODO, INCLUSIVO,direttrice o direttore,neutro
zsl#0,t#1_JOB#59,TODO, INCLUSIVO,direttore o direttrice,neutro
zsl#0,t#1_JOB#60,TODO," INCLUSIVO (La frase non specifica esplicitamente il genere del candidato, pertanto si può presupporre che sia inclusiva)",ballerina,femminile
zsl#0,t#1_JOB#61,TODO," INCLUSIVO (Il testo non esplicitamente indica se il ruolo è destinato a un uomo o a una donna, quindi può essere considerato inclusivo.)",ballerino,maschile
zsl#0,t#1_JOB#62,TODO, INCLUSIVO,ballerin*,neutro
zsl#0,t#1_JOB#63,TODO, INCLUSIVO,ballerino/a,neutro
zsl#0,t#1_JOB#64,TODO, INCLUSIVO,ballerinÃ,neutro
zsl#0,t#1_JOB#65,TODO, INCLUSIVO,attore,maschile
zsl#0,t#1_JOB#66,TODO, INCLUSIVO,attrice,femminile
zsl#0,t#1_JOB#67,TODO, INCLUSIVO,attor*,neutro
zsl#0,t#1_JOB#68,TODO, INCLUSIVO,attorÃ,neutro
zsl#0,t#1_JOB#69,TODO, INCLUSIVO,attore/attrice,neutro
zsl#0,t#1_JOB#70,TODO, INCLUSIVO (La frase può essere interpretata in modo inclusivo per entrambi i generi),attrice o attore,neutro
zsl#0,t#1_JOB#71,TODO, INCLUSIVO,attore o attrice,neutro
zsl#0,t#1_JOB#72,TODO," L'annuncio non è esplicitamente inclusivo o no inclusivo a proposito del genere. Il ruolo richiesto (dottore legale) potrebbe essere compito da persone di qualsiasi genere, tuttavia, l'assenza di una frase che indichi la considerazione di entrambi i generi può suggerire un messaggio più tradizionalmente maschile. Per questo motivo, questa risposta deve essere interpretata come un'indicazione di un possibile esclusivismo, senza essere certamente così.",dottore,maschile
zsl#0,t#1_JOB#73,TODO," INCLUSIVO (La frase non include esplicitamente riferimenti al genere, quindi può essere interpretata come inclusiva)",dottoressa,femminile
zsl#0,t#1_JOB#74,TODO, INCLUSIVO,dottor*,neutro
zsl#0,t#1_JOB#75,TODO, INCLUSIVO,dottorÃ,neutro
zsl#0,t#1_JOB#76,TODO, INCLUSIVO,dottore/dottoressa,neutro
zsl#0,t#1_JOB#77,TODO, INCLUSIVO,dottoressa o dottore,neutro
zsl#0,t#1_JOB#78,TODO, INCLUSIVO,dottore o dottoressa,neutro
zsl#0,t#1_JOB#79,TODO, INCLUSIVO (Il testo può essere interpretato come generico ed inclusivo per entrambi i generi.),architetto,maschile
zsl#0,t#1_JOB#80,TODO, INCLUSIVO,architetta,femminile
zsl#0,t#1_JOB#81,TODO, INCLUSIVO,architett*,neutro
zsl#0,t#1_JOB#82,TODO, INCLUSIVO,architettÃ,neutro
zsl#0,t#1_JOB#83,TODO, INCLUSIVO,architetto/architetta,neutro
zsl#0,t#1_JOB#84,TODO, INCLUSIVO,architetta o architetto,neutro
zsl#0,t#1_JOB#85,TODO, INCLUSIVO,architetto o architetta,neutro
zsl#0,t#1_JOB#86,TODO, Inclusivo,architetto/a,neutro
zsl#0,t#1_JOB#87,TODO, INCLUSIVO,candidato,maschile
zsl#0,t#1_JOB#88,TODO, INCLUSIVO,candidata,femminile
zsl#0,t#1_JOB#89,TODO, INCLUSIVO,candidat*,neutro
zsl#0,t#1_JOB#90,TODO, INCLUSIVO,candidato/a,neutro
zsl#0,t#1_JOB#91,TODO, INCLUSIVO,candidatÃ,neutro
zsl#0,t#1_JOB#92,TODO, INCLUSIVO,commessa,femminile
zsl#0,t#1_JOB#93,TODO, INCLUSIVO,commesso,maschile
zsl#0,t#1_JOB#94,TODO, INCLUSIVO,commess*,neutro
zsl#0,t#1_JOB#95,TODO, INCLUSIVO,commesso/a,neutro
zsl#0,t#1_JOB#96,TODO, INCLUSIVO,commessÃ,neutro
zsl#0,t#1_JOB#97,TODO, INCLUSIVO,commessa/o,neutro
zsl#0,t#1_JOB#98,TODO, INCLUSIVO,commesso o commessa,neutro
zsl#0,t#1_JOB#99,TODO, INCLUSIVO,commessa o commesso,neutro
zsl#0,t#1_JOB#100,TODO, INCLUSIVO (La frase non contiene nomi specifici di professioni che siano limitati ad un genere),cuoco,maschile
zsl#0,t#1_JOB#101,TODO, INCLUSIVO,cuoca,femminile
zsl#0,t#1_JOB#102,TODO, INCLUSIVO,cuoc*,neutro
zsl#0,t#1_JOB#103,TODO, INCLUSIVO,cuoco/a,neutro
zsl#0,t#1_JOB#104,TODO, INCLUSIVO,cuocÃ,neutro
zsl#0,t#1_JOB#105,TODO, INCLUSIVO,cuoca/o,neutro
zsl#0,t#1_JOB#106,TODO," INCLUSIVO (Il testo non si riferisce esplicitamente a un genere ma il titolo ""cuoco o cuoca"" implica che sia ammissibile qualsiasi genere)",cuoco o cuoca,neutro
zsl#0,t#1_JOB#107,TODO, INCLUSIVO,cuoca o cuoco,neutro
zsl#0,t#1_JOB#108,TODO, INCLUSIVO (La frase può essere interpretata come se stia richiedendo una parrucchiera che sia anche avvocato.),parrucchiera,femminile
zsl#0,t#1_JOB#109,TODO, INCLUSIVO,parrucchiere,maschile
