prompt_id,text_id,text_labels,response,text_JOB_value,text_JOB_label
zsl#0,t#1_JOB#23,TODO,INCLUSIVO,programmatrici,femminile
zsl#0,t#1_JOB#24,TODO,NON INCLUSIVO,programmatori e programmatrici,neutro
zsl#0,t#1_JOB#25,TODO,INCLUSIVO,programmatori o programmatrici,neutro
zsl#0,t#1_JOB#26,TODO,INCLUSIVO,programmator*,neutro
zsl#0,t#1_JOB#27,TODO,NON INCLUSIVO,programmatorÃ,neutro
zsl#0,t#1_JOB#28,TODO,INCLUSIVO,impiegato,maschile
zsl#0,t#1_JOB#29,TODO,INCLUSIVO,impiegata,femminile
zsl#0,t#1_JOB#30,TODO,INCLUSIVO,impiegati,maschile
zsl#0,t#1_JOB#31,TODO,INCLUSIVO,impiegate,femminile
zsl#0,t#1_JOB#32,TODO,INCLUSIVO,impiegati e impiegate,neutro
zsl#0,t#1_JOB#33,TODO,INCLUSIVO,impiegati o impiegate,neutro
zsl#0,t#1_JOB#34,TODO,INCLUSIVO,impiegat*,neutro
zsl#0,t#1_JOB#35,TODO,INCLUSIVO,impiegato/a,neutro
zsl#0,t#1_JOB#36,TODO,INCLUSIVO,impiegatÃ,neutro
zsl#0,t#1_JOB#37,TODO,INCLUSIVO,cameriere,neutro
zsl#0,t#1_JOB#38,TODO,INCLUSIVO,cameriera,femminile
zsl#0,t#1_JOB#39,TODO,INCLUSIVO,camerier*,neutro
zsl#0,t#1_JOB#40,TODO,INCLUSIVO,cameriere/a,neutro
zsl#0,t#1_JOB#41,TODO,NON INCLUSIVO,camerierÃ,neutro
zsl#0,t#1_JOB#42,TODO,INCLUSIVO,cameriere/cameriera,neutro
zsl#0,t#1_JOB#43,TODO,INCLUSIVO,cameriere e cameriera,neutro
zsl#0,t#1_JOB#44,TODO,INCLUSIVO,cameriere o cameriera,neutro
zsl#0,t#1_JOB#45,TODO,INCLUSIVO,segretario,maschile
zsl#0,t#1_JOB#46,TODO,INCLUSIVO,segretaria,femminile
zsl#0,t#1_JOB#47,TODO,INCLUSIVO,segretar*,neutro
zsl#0,t#1_JOB#48,TODO,INCLUSIVO,segretario/a,neutro
zsl#0,t#1_JOB#49,TODO,INCLUSIVO,segretarÃ,neutro
zsl#0,t#1_JOB#50,TODO,INCLUSIVO,segretaria o segretario,neutro
zsl#0,t#1_JOB#51,TODO,INCLUSIVO,segretario o segretaria,neutro
zsl#0,t#1_JOB#52,TODO,INCLUSIVO,segretario/segretaria,neutro
zsl#0,t#1_JOB#53,TODO,INCLUSIVO,direttore,maschile
zsl#0,t#1_JOB#54,TODO,INCLUSIVO,direttrice,femminile
zsl#0,t#1_JOB#55,TODO,INCLUSIVO,direttor*,neutro
zsl#0,t#1_JOB#56,TODO,INCLUSIVO,direttorÃ,neutro
zsl#0,t#1_JOB#57,TODO,INCLUSIVO,direttore/direttrice,neutro
zsl#0,t#1_JOB#58,TODO,INCLUSIVO,direttrice o direttore,neutro
zsl#0,t#1_JOB#59,TODO,INCLUSIVO,direttore o direttrice,neutro
zsl#0,t#1_JOB#60,TODO,NON INCLUSIVO,ballerina,femminile
zsl#0,t#1_JOB#61,TODO,NON INCLUSIVO,ballerino,maschile
zsl#0,t#1_JOB#62,TODO,INCLUSIVO,ballerin*,neutro
zsl#0,t#1_JOB#63,TODO,NON INCLUSIVO,ballerino/a,neutro
zsl#0,t#1_JOB#64,TODO,INCLUSIVO,ballerinÃ,neutro
zsl#0,t#1_JOB#65,TODO,INCLUSIVO,attore,maschile
zsl#0,t#1_JOB#66,TODO,NON INCLUSIVO,attrice,femminile
zsl#0,t#1_JOB#67,TODO,INCLUSIVO,attor*,neutro
zsl#0,t#1_JOB#68,TODO,INCLUSIVO,attorÃ,neutro
zsl#0,t#1_JOB#69,TODO,INCLUSIVO,attore/attrice,neutro
zsl#0,t#1_JOB#70,TODO,INCLUSIVO,attrice o attore,neutro
zsl#0,t#1_JOB#71,TODO,INCLUSIVO,attore o attrice,neutro
zsl#0,t#1_JOB#72,TODO,INCLUSIVO,dottore,maschile
zsl#0,t#1_JOB#73,TODO,INCLUSIVO,dottoressa,femminile
zsl#0,t#1_JOB#74,TODO,INCLUSIVO,dottor*,neutro
zsl#0,t#1_JOB#75,TODO,INCLUSIVO,dottorÃ,neutro
zsl#0,t#1_JOB#76,TODO,INCLUSIVO,dottore/dottoressa,neutro
zsl#0,t#1_JOB#77,TODO,INCLUSIVO,dottoressa o dottore,neutro
zsl#0,t#1_JOB#78,TODO,INCLUSIVO,dottore o dottoressa,neutro
zsl#0,t#1_JOB#79,TODO,NON INCLUSIVO,architetto,maschile
zsl#0,t#1_JOB#80,TODO,INCLUSIVO,architetta,femminile
zsl#0,t#1_JOB#81,TODO,INCLUSIVO,architett*,neutro
zsl#0,t#1_JOB#82,TODO,INCLUSIVO,architettÃ,neutro
zsl#0,t#1_JOB#83,TODO,NON INCLUSIVO,architetto/architetta,neutro
zsl#0,t#1_JOB#84,TODO,INCLUSIVO,architetta o architetto,neutro
zsl#0,t#1_JOB#85,TODO,NON INCLUSIVO,architetto o architetta,neutro
zsl#0,t#1_JOB#86,TODO,NON INCLUSIVO,architetto/a,neutro
zsl#0,t#1_JOB#87,TODO,INCLUSIVO,candidato,maschile
zsl#0,t#1_JOB#88,TODO,INCLUSIVO,candidata,femminile
zsl#0,t#1_JOB#89,TODO,INCLUSIVO,candidat*,neutro
zsl#0,t#1_JOB#90,TODO,INCLUSIVO,candidato/a,neutro
zsl#0,t#1_JOB#91,TODO,INCLUSIVO,candidatÃ,neutro
zsl#0,t#1_JOB#92,TODO,INCLUSIVO,commessa,femminile
zsl#0,t#1_JOB#93,TODO,INCLUSIVO,commesso,maschile
zsl#0,t#1_JOB#94,TODO,INCLUSIVO,commess*,neutro
zsl#0,t#1_JOB#95,TODO,INCLUSIVO,commesso/a,neutro
zsl#0,t#1_JOB#96,TODO,INCLUSIVO,commessÃ,neutro
zsl#0,t#1_JOB#97,TODO,INCLUSIVO,commessa/o,neutro
zsl#0,t#1_JOB#98,TODO,INCLUSIVO,commesso o commessa,neutro
zsl#0,t#1_JOB#99,TODO,INCLUSIVO,commessa o commesso,neutro
zsl#0,t#1_JOB#100,TODO,NON INCLUSIVO,cuoco,maschile
zsl#0,t#1_JOB#101,TODO,INCLUSIVO,cuoca,femminile
zsl#0,t#1_JOB#102,TODO,INCLUSIVO,cuoc*,neutro
zsl#0,t#1_JOB#103,TODO,NON INCLUSIVO,cuoco/a,neutro
zsl#0,t#1_JOB#104,TODO,INCLUSIVO,cuocÃ,neutro
zsl#0,t#1_JOB#105,TODO,INCLUSIVO,cuoca/o,neutro
zsl#0,t#1_JOB#106,TODO,NON INCLUSIVO,cuoco o cuoca,neutro
zsl#0,t#1_JOB#107,TODO,INCLUSIVO,cuoca o cuoco,neutro
zsl#0,t#1_JOB#108,TODO,NON INCLUSIVO,parrucchiera,femminile
zsl#0,t#1_JOB#109,TODO,NON INCLUSIVO,parrucchiere,maschile
zsl#0,t#1_JOB#110,TODO,NON INCLUSIVO,parrucchier*,neutro
zsl#0,t#1_JOB#111,TODO,NON INCLUSIVO,parrucchiere/a,neutro
zsl#0,t#1_JOB#112,TODO,NON INCLUSIVO,parrucchiera/e,neutro
zsl#0,t#1_JOB#113,TODO,NON INCLUSIVO,parrucchiere o parrucchiera,neutro
zsl#0,t#1_JOB#114,TODO,NON INCLUSIVO,parrucchiera o parrucchiere,neutro
zsl#0,t#1_JOB#115,TODO,NON INCLUSIVO,parrucchiere/parrucchiera,neutro
zsl#0,t#1_JOB#116,TODO,NON INCLUSIVO,truccatore,maschile
zsl#0,t#1_JOB#117,TODO,NON INCLUSIVO,truccatrice,femminile
zsl#0,t#1_JOB#118,TODO,INCLUSIVO,truccator*,neutro
zsl#0,t#1_JOB#119,TODO,NON INCLUSIVO,truccatore o truccatrice,neutro
zsl#0,t#1_JOB#120,TODO,INCLUSIVO,truccatrice o truccatore,neutro
zsl#0,t#1_JOB#121,TODO,NON INCLUSIVO,psicologo,maschile
zsl#0,t#1_JOB#122,TODO,NON INCLUSIVO,psicologa,femminile
zsl#0,t#1_JOB#123,TODO,INCLUSIVO,psicolog*,neutro
zsl#0,t#1_JOB#124,TODO,NON INCLUSIVO,psicologo/a,neutro
zsl#0,t#1_JOB#125,TODO,INCLUSIVO,psicologÃ,neutro
zsl#0,t#1_JOB#126,TODO,INCLUSIVO,psicologa/o,neutro
zsl#0,t#1_JOB#127,TODO,NON INCLUSIVO,psicologo o psicologa,neutro
zsl#0,t#1_JOB#128,TODO,INCLUSIVO,psicologa o psicologo,neutro
zsl#0,t#1_JOB#129,TODO,INCLUSIVO,traduttore,maschile
zsl#0,t#1_JOB#130,TODO,INCLUSIVO,traduttrice,femminile
zsl#0,t#1_JOB#131,TODO,INCLUSIVO,traduttor*,neutro
zsl#0,t#1_JOB#132,TODO,INCLUSIVO,traduttore/traduttrice,neutro
zsl#0,t#1_JOB#133,TODO,INCLUSIVO,traduttrice/traduttore,neutro
zsl#0,t#1_JOB#134,TODO,INCLUSIVO,traduttore o traduttrice,neutro
zsl#0,t#1_JOB#135,TODO,INCLUSIVO,traduttrice o traduttore,neutro
zsl#0,t#2,INCLUSIVO,"Ricordo, ti sto fornendo una descrizione di un annuncio di lavoro in italiano e chiedi se contiene nomi di professioni e si riferisce a entrambi i generi. Ma non hai dato l'annuncio di lavoro da analizzare nella tua domanda. Se vuoi eseguire questo tipo di analisi, devi fornire il testo dell'annuncio.",,
zsl#0,t#3_JOB#0,TODO,INCLUSIVO,giornaista,neutro
zsl#0,t#3_JOB#1,TODO,INCLUSIVO,autista,neutro
zsl#0,t#3_JOB#2,TODO,INCLUSIVO,dentista,neutro
zsl#0,t#3_JOB#3,TODO,NON INCLUSIVO,ginnasta,neutro
zsl#0,t#3_JOB#4,TODO,INCLUSIVO,consulente,neutro
zsl#0,t#3_JOB#5,TODO,INCLUSIVO,estetista,neutro
zsl#0,t#3_JOB#6,TODO,INCLUSIVO,farmacista,neutro
zsl#0,t#3_JOB#7,TODO,INCLUSIVO,contabile,neutro
zsl#0,t#3_JOB#8,TODO,INCLUSIVO,nutrizionista,neutro
zsl#0,t#3_JOB#9,TODO,INCLUSIVO,giardiniere,neutro
zsl#0,t#3_JOB#10,TODO,INCLUSIVO,insegnante,neutro
zsl#0,t#3_JOB#11,TODO,INCLUSIVO,igienista dentale,neutro
zsl#0,t#3_JOB#12,TODO,INCLUSIVO,infermiere,maschile
zsl#0,t#3_JOB#13,TODO,INCLUSIVO,infermiera,femminile
zsl#0,t#3_JOB#14,TODO,INCLUSIVO,infermier*,neutro
zsl#0,t#3_JOB#15,TODO,INCLUSIVO,infermiere/a,neutro
zsl#0,t#3_JOB#16,TODO,INCLUSIVO,infermierÃ,neutro
zsl#0,t#3_JOB#17,TODO,INCLUSIVO,infermiera/e,neutro
zsl#0,t#3_JOB#18,TODO,INCLUSIVO,infermiera o infermiere,neutro
zsl#0,t#3_JOB#19,TODO,INCLUSIVO,infermiere o infermiera,neutro
zsl#0,t#3_JOB#20,TODO,INCLUSIVO,programmatore,maschile
zsl#0,t#3_JOB#21,TODO,INCLUSIVO,programmatrice,femminile
zsl#0,t#3_JOB#22,TODO,INCLUSIVO,programmatori,maschile
zsl#0,t#3_JOB#23,TODO,INCLUSIVO,programmatrici,femminile
zsl#0,t#3_JOB#24,TODO,INCLUSIVO,programmatori e programmatrici,neutro
zsl#0,t#3_JOB#25,TODO,INCLUSIVO,programmatori o programmatrici,neutro
zsl#0,t#3_JOB#26,TODO,INCLUSIVO,programmator*,neutro
zsl#0,t#3_JOB#27,TODO,INCLUSIVO,programmatorÃ,neutro
zsl#0,t#3_JOB#28,TODO,INCLUSIVO,impiegato,maschile
zsl#0,t#3_JOB#29,TODO,INCLUSIVO,impiegata,femminile
zsl#0,t#3_JOB#30,TODO,INCLUSIVO,impiegati,maschile
zsl#0,t#3_JOB#31,TODO,INCLUSIVO,impiegate,femminile
zsl#0,t#3_JOB#32,TODO,INCLUSIVO,impiegati e impiegate,neutro
zsl#0,t#3_JOB#33,TODO,INCLUSIVO,impiegati o impiegate,neutro
zsl#0,t#3_JOB#34,TODO,INCLUSIVO,impiegat*,neutro
zsl#0,t#3_JOB#35,TODO,INCLUSIVO,impiegato/a,neutro
zsl#0,t#3_JOB#36,TODO,INCLUSIVO,impiegatÃ,neutro
zsl#0,t#3_JOB#37,TODO,NON INCLUSIVO,cameriere,neutro
zsl#0,t#3_JOB#38,TODO,INCLUSIVO,cameriera,femminile
zsl#0,t#3_JOB#39,TODO,INCLUSIVO,camerier*,neutro
zsl#0,t#3_JOB#40,TODO,INCLUSIVO,cameriere/a,neutro
zsl#0,t#3_JOB#41,TODO,INCLUSIVO,camerierÃ,neutro
zsl#0,t#3_JOB#42,TODO,INCLUSIVO,cameriere/cameriera,neutro
zsl#0,t#3_JOB#43,TODO,INCLUSIVO,cameriere e cameriera,neutro
zsl#0,t#3_JOB#44,TODO,INCLUSIVO,cameriere o cameriera,neutro
zsl#0,t#3_JOB#45,TODO,INCLUSIVO,segretario,maschile
zsl#0,t#3_JOB#46,TODO,INCLUSIVO,segretaria,femminile
zsl#0,t#3_JOB#47,TODO,INCLUSIVO,segretar*,neutro
zsl#0,t#3_JOB#48,TODO,INCLUSIVO,segretario/a,neutro
zsl#0,t#3_JOB#49,TODO,INCLUSIVO,segretarÃ,neutro
zsl#0,t#3_JOB#50,TODO,INCLUSIVO,segretaria o segretario,neutro
zsl#0,t#3_JOB#51,TODO,INCLUSIVO,segretario o segretaria,neutro
zsl#0,t#3_JOB#52,TODO,INCLUSIVO,segretario/segretaria,neutro
zsl#0,t#3_JOB#53,TODO,INCLUSIVO,direttore,maschile
zsl#0,t#3_JOB#54,TODO,INCLUSIVO,direttrice,femminile
zsl#0,t#3_JOB#55,TODO,INCLUSIVO,direttor*,neutro
zsl#0,t#3_JOB#56,TODO,INCLUSIVO,direttorÃ,neutro
zsl#0,t#3_JOB#57,TODO,INCLUSIVO,direttore/direttrice,neutro
zsl#0,t#3_JOB#58,TODO,INCLUSIVO,direttrice o direttore,neutro
zsl#0,t#3_JOB#59,TODO,INCLUSIVO,direttore o direttrice,neutro
zsl#0,t#3_JOB#60,TODO,INCLUSIVO,ballerina,femminile
zsl#0,t#3_JOB#61,TODO,INCLUSIVO,ballerino,maschile
zsl#0,t#3_JOB#62,TODO,INCLUSIVO,ballerin*,neutro
zsl#0,t#3_JOB#63,TODO,INCLUSIVO,ballerino/a,neutro
zsl#0,t#3_JOB#64,TODO,NON INCLUSIVO,ballerinÃ,neutro
zsl#0,t#3_JOB#65,TODO,INCLUSIVO,attore,maschile
zsl#0,t#3_JOB#66,TODO,INCLUSIVO,attrice,femminile
zsl#0,t#3_JOB#67,TODO,INCLUSIVO,attor*,neutro
zsl#0,t#3_JOB#68,TODO,INCLUSIVO,attorÃ,neutro
zsl#0,t#3_JOB#69,TODO,INCLUSIVO,attore/attrice,neutro
zsl#0,t#3_JOB#70,TODO,INCLUSIVO,attrice o attore,neutro
